"customer_id","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome"
"12229","telephone","","thu","211","1","999","0","nonexistent"
"12230","telephone","","thu","24","1","999","0","nonexistent"
"12231","telephone","","thu","109","1","999","0","nonexistent"
"12232","telephone","","thu","472","1","999","0","nonexistent"
"12233","telephone","","thu","452","1","999","0","nonexistent"
"12234","telephone","","thu","269","2","999","0","nonexistent"
"12235","telephone","","thu","206","1","999","0","nonexistent"
"12236","telephone","","thu","228","2","999","0","nonexistent"
"12237","telephone","","thu","183","2","999","0","nonexistent"
"12238","telephone","","thu","267","1","999","0","nonexistent"
"12239","telephone","","thu","414","1","999","0","nonexistent"
"12240","telephone","","thu","60","1","999","0","nonexistent"
"12241","telephone","","thu","95","1","999","0","nonexistent"
"12242","telephone","","thu","85","1","999","0","nonexistent"
"12243","telephone","","thu","125","1","999","0","nonexistent"
"12244","telephone","","thu","256","3","999","0","nonexistent"
"12245","telephone","","thu","172","10","999","0","nonexistent"
"12246","telephone","","thu","84","1","999","0","nonexistent"
"12247","telephone","","thu","412","1","999","0","nonexistent"
"12248","telephone","","thu","88","1","999","0","nonexistent"
"12249","telephone","","thu","130","1","999","0","nonexistent"
"12250","telephone","","thu","115","4","999","0","nonexistent"
"12251","telephone","","thu","168","1","999","0","nonexistent"
"12252","telephone","","thu","197","1","999","0","nonexistent"
"12253","telephone","","thu","154","1","999","0","nonexistent"
"12254","telephone","","thu","90","1","999","0","nonexistent"
"12255","telephone","","thu","51","1","999","0","nonexistent"
"12256","telephone","","thu","89","1","999","0","nonexistent"
"12257","telephone","","thu","108","1","999","0","nonexistent"
"12258","telephone","","thu","97","1","999","0","nonexistent"
"12259","telephone","","thu","203","1","999","0","nonexistent"
"12260","telephone","","thu","203","1","999","0","nonexistent"
"12261","telephone","","thu","88","1","999","0","nonexistent"
"12262","telephone","","thu","88","1","999","0","nonexistent"
"12263","telephone","","thu","42","1","999","0","nonexistent"
"12264","telephone","","thu","991","1","999","0","nonexistent"
"12265","telephone","","thu","676","1","999","0","nonexistent"
"12266","telephone","","thu","652","1","999","0","nonexistent"
"12267","telephone","","thu","178","1","999","0","nonexistent"
"12268","telephone","","thu","306","4","999","0","nonexistent"
"12269","telephone","","thu","354","1","999","0","nonexistent"
"12270","telephone","","thu","100","3","999","0","nonexistent"
"12271","telephone","","thu","501","2","999","0","nonexistent"
"12272","telephone","","thu","93","1","999","0","nonexistent"
"12273","telephone","","thu","504","1","999","0","nonexistent"
"12274","telephone","","thu","381","3","999","0","nonexistent"
"12275","telephone","","thu","251","2","999","0","nonexistent"
"12276","telephone","","thu","515","2","999","0","nonexistent"
"12277","telephone","","thu","389","2","999","0","nonexistent"
"12278","telephone","","thu","155","2","999","0","nonexistent"
"12279","telephone","","thu","135","2","999","0","nonexistent"
"12280","telephone","","thu","74","5","999","0","nonexistent"
"12281","telephone","","thu","225","2","999","0","nonexistent"
"12282","telephone","","thu","172","2","999","0","nonexistent"
"12283","telephone","","thu","202","2","999","0","nonexistent"
"12284","telephone","","thu","155","3","999","0","nonexistent"
"12285","telephone","","thu","277","2","999","0","nonexistent"
"12286","telephone","","thu","746","4","999","0","nonexistent"
"12287","telephone","","thu","167","11","999","0","nonexistent"
"12288","telephone","","thu","194","2","999","0","nonexistent"
"12289","telephone","","thu","385","6","999","0","nonexistent"
"12290","telephone","","fri","124","2","999","0","nonexistent"
"12291","telephone","","fri","121","1","999","0","nonexistent"
"12292","telephone","","fri","566","3","999","0","nonexistent"
"12293","telephone","","fri","257","1","999","0","nonexistent"
"12294","telephone","","fri","111","1","999","0","nonexistent"
"12295","telephone","","fri","270","1","999","0","nonexistent"
"12296","telephone","","fri","43","11","999","0","nonexistent"
"12297","telephone","","fri","433","1","999","0","nonexistent"
"12298","telephone","","fri","523","1","999","0","nonexistent"
"12299","telephone","","fri","49","1","999","0","nonexistent"
"12300","telephone","","fri","191","2","999","0","nonexistent"
"12301","telephone","","fri","634","1","999","0","nonexistent"
"12302","telephone","","fri","355","1","999","0","nonexistent"
"12303","telephone","","fri","31","1","999","0","nonexistent"
"12304","telephone","","fri","52","4","999","0","nonexistent"
"12305","telephone","","fri","64","1","999","0","nonexistent"
"12306","telephone","","fri","99","1","999","0","nonexistent"
"12307","telephone","","fri","133","1","999","0","nonexistent"
"12308","telephone","","fri","169","1","999","0","nonexistent"
"12309","telephone","","fri","68","1","999","0","nonexistent"
"12310","telephone","","fri","30","2","999","0","nonexistent"
"12311","telephone","","fri","246","1","999","0","nonexistent"
"12312","telephone","","fri","219","1","999","0","nonexistent"
"12313","telephone","","fri","165","2","999","0","nonexistent"
"12314","telephone","","fri","105","3","999","0","nonexistent"
"12315","telephone","","fri","217","1","999","0","nonexistent"
"12316","telephone","","fri","538","1","999","0","nonexistent"
"12317","telephone","","fri","164","2","999","0","nonexistent"
"12318","telephone","","fri","5","1","999","0","nonexistent"
"12319","telephone","","fri","46","3","999","0","nonexistent"
"12320","telephone","","fri","64","1","999","0","nonexistent"
"12321","telephone","","fri","105","1","999","0","nonexistent"
"12322","telephone","","fri","253","1","999","0","nonexistent"
"12323","telephone","","fri","584","1","999","0","nonexistent"
"12324","telephone","","fri","260","3","999","0","nonexistent"
"12325","telephone","","fri","126","4","999","0","nonexistent"
"12326","telephone","","fri","121","1","999","0","nonexistent"
"12327","telephone","","fri","101","1","999","0","nonexistent"
"12328","telephone","","fri","195","1","999","0","nonexistent"
"12329","telephone","","fri","400","1","999","0","nonexistent"
"12330","telephone","","fri","178","1","999","0","nonexistent"
"12331","telephone","","fri","134","1","999","0","nonexistent"
"12332","telephone","","fri","80","1","999","0","nonexistent"
"12333","telephone","","fri","104","1","999","0","nonexistent"
"12334","telephone","","fri","742","1","999","0","nonexistent"
"12335","telephone","","fri","692","1","999","0","nonexistent"
"12336","telephone","","fri","85","3","999","0","nonexistent"
"12337","telephone","","fri","678","2","999","0","nonexistent"
"12338","telephone","","fri","96","2","999","0","nonexistent"
"12339","telephone","","fri","106","2","999","0","nonexistent"
"12340","telephone","","fri","137","2","999","0","nonexistent"
"12341","telephone","","fri","53","2","999","0","nonexistent"
"12342","telephone","","fri","89","2","999","0","nonexistent"
"12343","telephone","","fri","45","1","999","0","nonexistent"
"12344","telephone","","fri","203","1","999","0","nonexistent"
"12345","telephone","","fri","407","1","999","0","nonexistent"
"12346","telephone","","fri","225","2","999","0","nonexistent"
"12347","telephone","","fri","426","3","999","0","nonexistent"
"12348","telephone","","fri","61","4","999","0","nonexistent"
"12349","telephone","","fri","286","3","999","0","nonexistent"
"12350","telephone","","fri","1576","3","999","0","nonexistent"
"12351","telephone","","fri","468","6","999","0","nonexistent"
"12352","telephone","","fri","150","2","999","0","nonexistent"
"12353","telephone","","fri","178","2","999","0","nonexistent"
"12354","telephone","","fri","327","1","999","0","nonexistent"
"12355","telephone","","fri","212","1","999","0","nonexistent"
"12356","telephone","","fri","235","1","999","0","nonexistent"
"12357","telephone","","fri","333","1","999","0","nonexistent"
"12358","cellular","","fri","297","1","999","0","nonexistent"
"12359","cellular","","fri","668","2","999","0","nonexistent"
"12360","telephone","","fri","65","2","999","0","nonexistent"
"12361","cellular","","fri","436","4","999","0","nonexistent"
"12362","cellular","","fri","1044","3","999","0","nonexistent"
"12363","telephone","","fri","141","2","999","0","nonexistent"
"12364","cellular","","fri","39","2","999","0","nonexistent"
"12365","cellular","","fri","165","2","999","0","nonexistent"
"12366","cellular","","fri","135","3","999","0","nonexistent"
"12367","cellular","","fri","53","6","999","0","nonexistent"
"12368","cellular","","fri","138","3","999","0","nonexistent"
"12369","cellular","","fri","548","2","999","0","nonexistent"
"12370","cellular","","fri","95","2","999","0","nonexistent"
"12371","cellular","","fri","273","3","999","0","nonexistent"
"12372","telephone","","fri","304","3","999","0","nonexistent"
"12373","cellular","","fri","425","2","999","0","nonexistent"
"12374","cellular","","fri","64","1","999","0","nonexistent"
"12375","cellular","","fri","276","1","999","0","nonexistent"
"12376","cellular","","fri","92","1","999","0","nonexistent"
"12377","cellular","","fri","407","1","999","0","nonexistent"
"12378","cellular","","fri","339","1","999","0","nonexistent"
"12379","cellular","","mon","92","3","999","0","nonexistent"
"12380","cellular","","mon","135","3","999","0","nonexistent"
"12381","cellular","","mon","107","2","999","0","nonexistent"
"12382","cellular","","mon","148","3","999","0","nonexistent"
"12383","cellular","","mon","125","2","999","0","nonexistent"
"12384","cellular","","mon","151","4","999","0","nonexistent"
"12385","cellular","","mon","491","3","999","0","nonexistent"
"12386","cellular","","mon","494","4","999","0","nonexistent"
"12387","cellular","","mon","181","2","999","0","nonexistent"
"12388","cellular","","mon","615","2","999","0","nonexistent"
"12389","cellular","","mon","99","2","999","0","nonexistent"
"12390","cellular","","mon","518","4","999","0","nonexistent"
"12391","cellular","","mon","164","5","999","0","nonexistent"
"12392","cellular","","mon","397","3","999","0","nonexistent"
"12393","cellular","","mon","17","19","999","0","nonexistent"
"12394","cellular","","mon","148","2","999","0","nonexistent"
"12395","cellular","","mon","128","3","999","0","nonexistent"
"12396","cellular","","mon","160","3","999","0","nonexistent"
"12397","cellular","","mon","89","4","999","0","nonexistent"
"12398","cellular","","mon","181","2","999","0","nonexistent"
"12399","cellular","","mon","111","2","999","0","nonexistent"
"12400","cellular","","mon","119","3","999","0","nonexistent"
"12401","cellular","","mon","227","6","999","0","nonexistent"
"12402","cellular","","mon","107","5","999","0","nonexistent"
"12403","cellular","","mon","149","5","999","0","nonexistent"
"12404","cellular","","mon","134","2","999","0","nonexistent"
"12405","cellular","","mon","1434","5","999","0","nonexistent"
"12406","telephone","","mon","176","6","999","0","nonexistent"
"12407","cellular","","mon","179","2","999","0","nonexistent"
"12408","telephone","","mon","63","6","999","0","nonexistent"
"12409","cellular","","mon","86","2","999","0","nonexistent"
"12410","cellular","","mon","113","2","999","0","nonexistent"
"12411","cellular","","mon","685","2","999","0","nonexistent"
"12412","cellular","","mon","200","4","999","0","nonexistent"
"12413","cellular","","mon","196","2","999","0","nonexistent"
"12414","cellular","","mon","250","2","999","0","nonexistent"
"12415","cellular","","mon","185","2","999","0","nonexistent"
"12416","cellular","","mon","75","3","999","0","nonexistent"
"12417","cellular","","mon","136","4","999","0","nonexistent"
"12418","telephone","","mon","229","5","999","0","nonexistent"
"12419","cellular","","mon","200","1","999","0","nonexistent"
"12420","cellular","","mon","139","2","999","0","nonexistent"
"12421","cellular","","mon","161","2","999","0","nonexistent"
"12422","cellular","","mon","141","3","999","0","nonexistent"
"12423","cellular","","mon","39","9","999","0","nonexistent"
"12424","cellular","","mon","49","6","999","0","nonexistent"
"12425","cellular","","mon","66","2","999","0","nonexistent"
"12426","cellular","","mon","782","1","999","0","nonexistent"
"12427","cellular","","mon","321","3","999","0","nonexistent"
"12428","cellular","","mon","118","4","999","0","nonexistent"
"12429","cellular","","mon","116","6","999","0","nonexistent"
"12430","cellular","","mon","128","3","999","0","nonexistent"
"12431","cellular","","mon","104","2","999","0","nonexistent"
"12432","cellular","","mon","126","3","999","0","nonexistent"
"12433","cellular","","mon","87","2","999","0","nonexistent"
"12434","cellular","","mon","1272","3","999","0","nonexistent"
"12435","cellular","","mon","107","3","999","0","nonexistent"
"12436","cellular","","mon","401","2","999","0","nonexistent"
"12437","cellular","","mon","64","2","999","0","nonexistent"
"12438","cellular","","mon","758","1","999","0","nonexistent"
"12439","cellular","","mon","277","2","999","0","nonexistent"
"12440","cellular","","mon","107","3","999","0","nonexistent"
"12441","cellular","","mon","111","3","999","0","nonexistent"
"12442","cellular","","mon","360","3","999","0","nonexistent"
"12443","cellular","","mon","461","2","999","0","nonexistent"
"12444","cellular","","mon","239","4","999","0","nonexistent"
"12445","cellular","","mon","240","5","999","0","nonexistent"
"12446","cellular","","mon","127","4","999","0","nonexistent"
"12447","cellular","","mon","412","4","999","0","nonexistent"
"12448","cellular","","mon","244","4","999","0","nonexistent"
"12449","cellular","","mon","240","1","999","0","nonexistent"
"12450","cellular","","mon","62","4","999","0","nonexistent"
"12451","telephone","","mon","46","2","999","0","nonexistent"
"12452","telephone","","mon","41","9","999","0","nonexistent"
"12453","cellular","","mon","122","2","999","0","nonexistent"
"12454","cellular","","mon","559","4","999","0","nonexistent"
"12455","cellular","","mon","300","5","999","0","nonexistent"
"12456","cellular","","mon","722","3","999","0","nonexistent"
"12457","cellular","","mon","64","1","999","0","nonexistent"
"12458","cellular","","mon","328","1","999","0","nonexistent"
"12459","cellular","","mon","621","2","999","0","nonexistent"
"12460","cellular","","mon","232","1","999","0","nonexistent"
"12461","telephone","","mon","259","8","999","0","nonexistent"
"12462","cellular","","mon","629","2","999","0","nonexistent"
"12463","cellular","","mon","1103","3","999","0","nonexistent"
"12464","cellular","","mon","317","6","999","0","nonexistent"
"12465","telephone","","mon","126","4","999","0","nonexistent"
"12466","telephone","","mon","66","8","999","0","nonexistent"
"12467","cellular","","mon","385","5","999","0","nonexistent"
"12468","telephone","","mon","1356","3","999","0","nonexistent"
"12469","cellular","","mon","190","4","999","0","nonexistent"
"12470","telephone","","mon","173","3","999","0","nonexistent"
"12471","cellular","","mon","61","6","999","0","nonexistent"
"12472","cellular","","mon","74","7","999","0","nonexistent"
"12473","telephone","","mon","86","4","999","0","nonexistent"
"12474","cellular","","mon","94","1","999","0","nonexistent"
"12475","cellular","","mon","56","4","999","0","nonexistent"
"12476","telephone","","mon","69","3","999","0","nonexistent"
"12477","cellular","","mon","326","3","999","0","nonexistent"
"12478","cellular","","mon","497","1","999","0","nonexistent"
"12479","cellular","","mon","21","2","999","0","nonexistent"
"12480","cellular","","mon","223","1","999","0","nonexistent"
"12481","cellular","","mon","179","1","999","0","nonexistent"
"12482","cellular","","mon","236","1","999","0","nonexistent"
"12483","cellular","","mon","87","1","999","0","nonexistent"
"12484","cellular","","mon","66","1","999","0","nonexistent"
"12485","cellular","","mon","207","1","999","0","nonexistent"
"12486","cellular","","mon","385","1","999","0","nonexistent"
"12487","cellular","","mon","137","1","999","0","nonexistent"
"12488","cellular","","mon","459","1","999","0","nonexistent"
"12489","cellular","","mon","217","1","999","0","nonexistent"
"12490","cellular","","mon","247","1","999","0","nonexistent"
"12491","cellular","","mon","289","1","999","0","nonexistent"
"12492","cellular","","mon","173","1","999","0","nonexistent"
"12493","cellular","","mon","130","1","999","0","nonexistent"
"12494","cellular","","mon","332","1","999","0","nonexistent"
"12495","cellular","","mon","114","1","999","0","nonexistent"
"12496","cellular","","mon","166","1","999","0","nonexistent"
"12497","cellular","","mon","183","1","999","0","nonexistent"
"12498","cellular","","mon","94","1","999","0","nonexistent"
"12499","cellular","","mon","169","1","999","0","nonexistent"
"12500","cellular","","mon","385","1","999","0","nonexistent"
"12501","cellular","","mon","248","3","999","0","nonexistent"
"12502","cellular","","mon","889","1","999","0","nonexistent"
"12503","cellular","","mon","118","1","999","0","nonexistent"
"12504","cellular","","mon","199","1","999","0","nonexistent"
"12505","cellular","","mon","240","1","999","0","nonexistent"
"12506","cellular","","mon","128","1","999","0","nonexistent"
"12507","cellular","","mon","556","1","999","0","nonexistent"
"12508","cellular","","mon","199","1","999","0","nonexistent"
"12509","telephone","","mon","199","4","999","0","nonexistent"
"12510","cellular","","mon","39","1","999","0","nonexistent"
"12511","telephone","","mon","256","15","999","0","nonexistent"
"12512","cellular","","mon","174","1","999","0","nonexistent"
"12513","cellular","","mon","161","1","999","0","nonexistent"
"12514","cellular","","mon","461","1","999","0","nonexistent"
"12515","cellular","","mon","187","3","999","0","nonexistent"
"12516","cellular","","mon","201","1","999","0","nonexistent"
"12517","cellular","","mon","206","6","999","0","nonexistent"
"12518","cellular","","mon","139","1","999","0","nonexistent"
"12519","cellular","","mon","643","3","999","0","nonexistent"
"12520","cellular","","mon","297","1","999","0","nonexistent"
"12521","cellular","","mon","44","3","999","0","nonexistent"
"12522","cellular","","mon","121","1","999","0","nonexistent"
"12523","cellular","","mon","130","1","999","0","nonexistent"
"12524","cellular","","mon","106","1","999","0","nonexistent"
"12525","cellular","","mon","480","1","999","0","nonexistent"
"12526","cellular","","mon","51","1","999","0","nonexistent"
"12527","cellular","","mon","532","1","999","0","nonexistent"
"12528","cellular","","mon","575","1","999","0","nonexistent"
"12529","cellular","","mon","445","1","999","0","nonexistent"
"12530","cellular","","mon","554","1","999","0","nonexistent"
"12531","cellular","","mon","129","4","999","0","nonexistent"
"12532","cellular","","mon","46","1","999","0","nonexistent"
"12533","cellular","","mon","254","1","999","0","nonexistent"
"12534","cellular","","mon","226","1","999","0","nonexistent"
"12535","cellular","","mon","224","1","999","0","nonexistent"
"12536","telephone","","mon","118","2","999","0","nonexistent"
"12537","cellular","","mon","1200","1","999","0","nonexistent"
"12538","cellular","","mon","295","1","999","0","nonexistent"
"12539","cellular","","mon","268","9","999","0","nonexistent"
"12540","cellular","","mon","174","1","999","0","nonexistent"
"12541","cellular","","mon","630","3","999","0","nonexistent"
"12542","cellular","","mon","209","1","999","0","nonexistent"
"12543","cellular","","mon","243","2","999","0","nonexistent"
"12544","cellular","","mon","111","1","999","0","nonexistent"
"12545","cellular","","mon","451","1","999","0","nonexistent"
"12546","cellular","","mon","192","1","999","0","nonexistent"
"12547","cellular","","mon","154","1","999","0","nonexistent"
"12548","cellular","","mon","162","4","999","0","nonexistent"
"12549","cellular","","mon","933","1","999","0","nonexistent"
"12550","cellular","","mon","110","1","999","0","nonexistent"
"12551","cellular","","mon","86","2","999","0","nonexistent"
"12552","cellular","","mon","448","1","999","0","nonexistent"
"12553","cellular","","mon","261","12","999","0","nonexistent"
"12554","cellular","","mon","120","1","999","0","nonexistent"
"12555","cellular","","mon","151","1","999","0","nonexistent"
"12556","cellular","","mon","199","1","999","0","nonexistent"
"12557","telephone","","mon","94","2","999","0","nonexistent"
"12558","cellular","","mon","97","3","999","0","nonexistent"
"12559","cellular","","mon","531","1","999","0","nonexistent"
"12560","cellular","","mon","112","1","999","0","nonexistent"
"12561","cellular","","mon","80","1","999","0","nonexistent"
"12562","telephone","","mon","41","1","999","0","nonexistent"
"12563","cellular","","mon","153","1","999","0","nonexistent"
"12564","cellular","","mon","210","1","999","0","nonexistent"
"12565","telephone","","mon","130","2","999","0","nonexistent"
"12566","cellular","","mon","599","1","999","0","nonexistent"
"12567","cellular","","mon","236","1","999","0","nonexistent"
"12568","cellular","","mon","532","2","999","0","nonexistent"
"12569","cellular","","mon","849","1","999","0","nonexistent"
"12570","cellular","","mon","136","1","999","0","nonexistent"
"12571","cellular","","mon","500","1","999","0","nonexistent"
"12572","cellular","","mon","212","4","999","0","nonexistent"
"12573","cellular","","mon","337","4","999","0","nonexistent"
"12574","cellular","","mon","1467","1","999","0","nonexistent"
"12575","cellular","","mon","246","2","999","0","nonexistent"
"12576","cellular","","mon","117","3","999","0","nonexistent"
"12577","cellular","","mon","234","2","999","0","nonexistent"
"12578","cellular","","mon","387","2","999","0","nonexistent"
"12579","cellular","","mon","353","4","999","0","nonexistent"
"12580","cellular","","mon","500","2","999","0","nonexistent"
"12581","telephone","","mon","267","7","999","0","nonexistent"
"12582","cellular","","mon","387","1","999","0","nonexistent"
"12583","cellular","","mon","313","2","999","0","nonexistent"
"12584","cellular","","mon","535","1","999","0","nonexistent"
"12585","cellular","","mon","326","2","999","0","nonexistent"
"12586","cellular","","mon","175","1","999","0","nonexistent"
"12587","cellular","","mon","973","3","999","0","nonexistent"
"12588","telephone","","mon","188","7","999","0","nonexistent"
"12589","telephone","","mon","141","1","999","0","nonexistent"
"12590","cellular","","mon","422","3","999","0","nonexistent"
"12591","cellular","","mon","354","1","999","0","nonexistent"
"12592","cellular","","mon","835","4","999","0","nonexistent"
"12593","cellular","","mon","511","3","999","0","nonexistent"
"12594","cellular","","mon","209","1","999","0","nonexistent"
"12595","telephone","","mon","194","2","999","0","nonexistent"
"12596","cellular","","mon","166","1","999","0","nonexistent"
"12597","cellular","","mon","1165","2","999","0","nonexistent"
"12598","cellular","","mon","113","4","999","0","nonexistent"
"12599","cellular","","mon","98","1","999","0","nonexistent"
"12600","cellular","","mon","190","1","999","0","nonexistent"
"12601","cellular","","mon","104","1","999","0","nonexistent"
"12602","cellular","","mon","88","1","999","0","nonexistent"
"12603","cellular","","mon","316","1","999","0","nonexistent"
"12604","telephone","","mon","211","2","999","0","nonexistent"
"12605","cellular","","mon","455","1","999","0","nonexistent"
"12606","cellular","","mon","830","5","999","0","nonexistent"
"12607","cellular","","mon","208","10","999","0","nonexistent"
"12608","telephone","","mon","95","2","999","0","nonexistent"
"12609","cellular","","mon","167","2","999","0","nonexistent"
"12610","cellular","","mon","108","2","999","0","nonexistent"
"12611","cellular","","mon","375","3","999","0","nonexistent"
"12612","cellular","","mon","457","5","999","0","nonexistent"
"12613","cellular","","mon","216","5","999","0","nonexistent"
"12614","cellular","","mon","299","3","999","0","nonexistent"
"12615","cellular","","mon","366","2","999","0","nonexistent"
"12616","cellular","","mon","238","2","999","0","nonexistent"
"12617","cellular","","mon","281","1","999","0","nonexistent"
"12618","cellular","","mon","270","2","999","0","nonexistent"
"12619","cellular","","mon","234","1","999","0","nonexistent"
"12620","cellular","","mon","68","1","999","0","nonexistent"
"12621","cellular","","mon","107","6","999","0","nonexistent"
"12622","cellular","","mon","92","1","999","0","nonexistent"
"12623","cellular","","mon","159","1","999","0","nonexistent"
"12624","cellular","","mon","247","1","999","0","nonexistent"
"12625","cellular","","mon","97","1","999","0","nonexistent"
"12626","cellular","","mon","228","2","999","0","nonexistent"
"12627","cellular","","mon","293","7","999","0","nonexistent"
"12628","cellular","","mon","88","3","999","0","nonexistent"
"12629","telephone","","mon","143","3","999","0","nonexistent"
"12630","cellular","","mon","273","5","999","0","nonexistent"
"12631","cellular","","mon","152","2","999","0","nonexistent"
"12632","cellular","","mon","87","1","999","0","nonexistent"
"12633","telephone","","mon","339","2","999","0","nonexistent"
"12634","cellular","","mon","98","1","999","0","nonexistent"
"12635","telephone","","mon","70","3","999","0","nonexistent"
"12636","cellular","","mon","244","4","999","0","nonexistent"
"12637","cellular","","mon","264","1","999","0","nonexistent"
"12638","cellular","","mon","280","1","999","0","nonexistent"
"12639","cellular","","mon","116","3","999","0","nonexistent"
"12640","cellular","","mon","164","2","999","0","nonexistent"
"12641","cellular","","mon","25","30","999","0","nonexistent"
"12642","cellular","","mon","196","3","999","0","nonexistent"
"12643","cellular","","mon","36","33","999","0","nonexistent"
"12644","cellular","","mon","214","2","999","0","nonexistent"
"12645","cellular","","mon","277","2","999","0","nonexistent"
"12646","cellular","","mon","95","3","999","0","nonexistent"
"12647","cellular","","mon","116","1","999","0","nonexistent"
"12648","cellular","","mon","305","1","999","0","nonexistent"
"12649","cellular","","mon","15","11","999","0","nonexistent"
"12650","telephone","","mon","237","2","999","0","nonexistent"
"12651","cellular","","mon","263","1","999","0","nonexistent"
"12652","cellular","","mon","224","3","999","0","nonexistent"
"12653","cellular","","mon","210","2","999","0","nonexistent"
"12654","cellular","","mon","333","5","999","0","nonexistent"
"12655","cellular","","mon","627","3","999","0","nonexistent"
"12656","cellular","","mon","100","4","999","0","nonexistent"
"12657","cellular","","mon","75","3","999","0","nonexistent"
"12658","telephone","","mon","416","8","999","0","nonexistent"
"12659","cellular","","mon","221","8","999","0","nonexistent"
"12660","cellular","","mon","51","2","999","0","nonexistent"
"12661","cellular","","mon","199","7","999","0","nonexistent"
"12662","cellular","","mon","576","2","999","0","nonexistent"
"12663","cellular","","mon","340","3","999","0","nonexistent"
"12664","cellular","","mon","377","2","999","0","nonexistent"
"12665","telephone","","mon","260","13","999","0","nonexistent"
"12666","cellular","","mon","255","2","999","0","nonexistent"
"12667","cellular","","mon","160","5","999","0","nonexistent"
"12668","cellular","","mon","96","3","999","0","nonexistent"
"12669","telephone","","mon","543","2","999","0","nonexistent"
"12670","cellular","","mon","182","3","999","0","nonexistent"
"12671","cellular","","mon","104","4","999","0","nonexistent"
"12672","cellular","","mon","13","20","999","0","nonexistent"
"12673","cellular","","mon","167","2","999","0","nonexistent"
"12674","cellular","","mon","224","4","999","0","nonexistent"
"12675","cellular","","mon","317","3","999","0","nonexistent"
"12676","cellular","","mon","179","4","999","0","nonexistent"
"12677","cellular","","mon","74","7","999","0","nonexistent"
"12678","cellular","","mon","422","1","999","0","nonexistent"
"12679","cellular","","mon","447","3","999","0","nonexistent"
"12680","cellular","","mon","380","3","999","0","nonexistent"
"12681","cellular","","mon","371","2","999","0","nonexistent"
"12682","cellular","","mon","122","5","999","0","nonexistent"
"12683","cellular","","mon","159","2","999","0","nonexistent"
"12684","cellular","","mon","79","2","999","0","nonexistent"
"12685","cellular","","mon","261","5","999","0","nonexistent"
"12686","cellular","","mon","140","4","999","0","nonexistent"
"12687","telephone","","mon","360","3","999","0","nonexistent"
"12688","cellular","","mon","500","5","999","0","nonexistent"
"12689","cellular","","mon","234","1","999","0","nonexistent"
"12690","telephone","","mon","146","4","999","0","nonexistent"
"12691","cellular","","mon","407","1","999","0","nonexistent"
"12692","cellular","","mon","416","4","999","0","nonexistent"
"12693","cellular","","mon","756","3","999","0","nonexistent"
"12694","telephone","","mon","122","2","999","0","nonexistent"
"12695","cellular","","mon","339","2","999","0","nonexistent"
"12696","cellular","","mon","500","1","999","0","nonexistent"
"12697","telephone","","mon","352","2","999","0","nonexistent"
"12698","cellular","","mon","16","34","999","0","nonexistent"
"12699","cellular","","mon","288","3","999","0","nonexistent"
"12700","cellular","","mon","164","3","999","0","nonexistent"
"12701","cellular","","mon","100","2","999","0","nonexistent"
"12702","telephone","","mon","245","5","999","0","nonexistent"
"12703","cellular","","mon","95","2","999","0","nonexistent"
"12704","cellular","","mon","285","1","999","0","nonexistent"
"12705","cellular","","mon","88","1","999","0","nonexistent"
"12706","cellular","","mon","78","1","999","0","nonexistent"
"12707","cellular","","mon","422","2","999","0","nonexistent"
"12708","cellular","","mon","719","2","999","0","nonexistent"
"12709","telephone","","mon","167","3","999","0","nonexistent"
"12710","telephone","","mon","336","3","999","0","nonexistent"
"12711","telephone","","mon","89","13","999","0","nonexistent"
"12712","cellular","","mon","112","10","999","0","nonexistent"
"12713","cellular","","mon","208","2","999","0","nonexistent"
"12714","cellular","","mon","221","2","999","0","nonexistent"
"12715","cellular","","mon","624","5","999","0","nonexistent"
"12716","cellular","","mon","252","1","999","0","nonexistent"
"12717","cellular","","mon","230","1","999","0","nonexistent"
"12718","cellular","","mon","482","3","999","0","nonexistent"
"12719","telephone","","mon","564","1","999","0","nonexistent"
"12720","cellular","","mon","53","1","999","0","nonexistent"
"12721","cellular","","mon","279","11","999","0","nonexistent"
"12722","cellular","","mon","136","1","999","0","nonexistent"
"12723","cellular","","mon","242","1","999","0","nonexistent"
"12724","cellular","","mon","185","1","999","0","nonexistent"
"12725","telephone","","mon","9","17","999","0","nonexistent"
"12726","cellular","","mon","205","4","999","0","nonexistent"
"12727","cellular","","mon","131","3","999","0","nonexistent"
"12728","cellular","","mon","15","11","999","0","nonexistent"
"12729","cellular","","mon","192","1","999","0","nonexistent"
"12730","cellular","","mon","118","1","999","0","nonexistent"
"12731","cellular","","mon","219","1","999","0","nonexistent"
"12732","cellular","","mon","214","1","999","0","nonexistent"
"12733","cellular","","tue","188","1","999","0","nonexistent"
"12734","cellular","","tue","262","1","999","0","nonexistent"
"12735","cellular","","tue","226","1","999","0","nonexistent"
"12736","cellular","","tue","290","1","999","0","nonexistent"
"12737","cellular","","tue","342","1","999","0","nonexistent"
"12738","cellular","","tue","140","1","999","0","nonexistent"
"12739","cellular","","tue","161","1","999","0","nonexistent"
"12740","cellular","","tue","259","1","999","0","nonexistent"
"12741","cellular","","tue","47","7","999","0","nonexistent"
"12742","cellular","","tue","163","1","999","0","nonexistent"
"12743","cellular","","tue","491","1","999","0","nonexistent"
"12744","cellular","","tue","220","1","999","0","nonexistent"
